Transaction_ID,Date,Time,Outlet,Category,Product_Name,Quantity_Sold,Unit_Price_RM,Total_Revenue_RM,Payment_Method
TXN-57359,2025-03-21,12:05,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR
TXN-57297,2025-03-21,12:15,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57304,2025-03-21,12:16,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-57344,2025-03-21,12:28,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-57339,2025-03-21,12:31,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-57260,2025-03-21,12:32,Putrajaya,Espresso-based,Espresso,4,7.0,28.0,QR
TXN-57310,2025-03-21,12:37,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57363,2025-03-21,12:38,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57326,2025-03-21,12:44,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-57262,2025-03-21,12:51,Putrajaya,Milk-based,Mocha,2,12.0,24.0,QR
TXN-57257,2025-03-21,13:06,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57354,2025-03-21,13:08,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57293,2025-03-21,13:16,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-57292,2025-03-21,13:18,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57295,2025-03-21,13:18,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-57328,2025-03-21,13:18,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-57372,2025-03-21,13:18,Puncak Alam,Espresso-based,Americano,3,9.0,27.0,QR
TXN-57272,2025-03-21,13:19,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-57264,2025-03-21,13:23,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57389,2025-03-21,13:23,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57250,2025-03-21,13:27,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57334,2025-03-21,13:28,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash
TXN-57317,2025-03-21,13:31,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57298,2025-03-21,13:33,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-57314,2025-03-21,13:33,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-57355,2025-03-21,13:38,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57323,2025-03-21,13:52,Puncak Alam,Milk-based,Caramel Macchiato,4,13.0,52.0,QR
TXN-57390,2025-03-21,14:00,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,Cash
TXN-57265,2025-03-21,14:02,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57378,2025-03-21,14:05,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57365,2025-03-21,14:08,Puncak Alam,Milk-based,Cappuccino,3,11.0,33.0,Cash
TXN-57391,2025-03-21,14:09,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57299,2025-03-21,14:13,Putrajaya,Espresso-based,Americano,4,9.0,36.0,QR
TXN-57340,2025-03-21,14:16,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57350,2025-03-21,14:24,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57291,2025-03-21,14:28,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57300,2025-03-21,14:28,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57377,2025-03-21,14:28,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57387,2025-03-21,14:35,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-57263,2025-03-21,14:37,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57270,2025-03-21,14:38,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-57385,2025-03-21,14:41,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-57360,2025-03-21,14:47,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57362,2025-03-21,14:51,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57353,2025-03-21,14:59,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR
TXN-57255,2025-03-21,15:03,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57305,2025-03-21,15:13,Putrajaya,Milk-based,Latte,3,11.0,33.0,Cash
TXN-57276,2025-03-21,15:14,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57316,2025-03-21,15:15,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57313,2025-03-21,15:26,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,QR
TXN-57249,2025-03-21,15:32,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash
TXN-57370,2025-03-21,15:41,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,Cash
TXN-57330,2025-03-21,15:45,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57290,2025-03-21,15:51,Putrajaya,Milk-based,Cappuccino,3,11.0,33.0,QR
TXN-57392,2025-03-21,15:55,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57371,2025-03-21,15:56,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-57388,2025-03-21,15:56,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57248,2025-03-21,15:57,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-57273,2025-03-21,16:07,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57259,2025-03-21,16:18,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-57347,2025-03-21,16:18,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR
TXN-57308,2025-03-21,16:44,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57275,2025-03-21,16:51,Putrajaya,Espresso-based,Espresso,3,7.0,21.0,Cash
TXN-57301,2025-03-21,16:51,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57383,2025-03-21,17:31,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57346,2025-03-21,17:38,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-57279,2025-03-21,17:41,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-57289,2025-03-21,17:45,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57251,2025-03-21,17:49,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR
TXN-57284,2025-03-21,17:51,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57343,2025-03-21,17:52,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-57386,2025-03-21,17:55,Puncak Alam,Milk-based,Mocha,3,12.0,36.0,QR
TXN-57358,2025-03-21,17:56,Puncak Alam,Milk-based,Cappuccino,3,11.0,33.0,QR
TXN-57382,2025-03-21,17:56,Puncak Alam,Espresso-based,Americano,3,9.0,27.0,QR
TXN-57368,2025-03-21,17:57,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57261,2025-03-21,17:59,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57320,2025-03-21,18:00,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57345,2025-03-21,18:17,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57380,2025-03-21,18:22,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57366,2025-03-21,18:28,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-57281,2025-03-21,18:33,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57327,2025-03-21,18:37,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR
TXN-57356,2025-03-21,18:39,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57379,2025-03-21,18:41,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR
TXN-57286,2025-03-21,18:48,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57332,2025-03-21,18:48,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57306,2025-03-21,18:49,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57282,2025-03-21,18:50,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,QR
TXN-57302,2025-03-21,18:50,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-57278,2025-03-21,18:54,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-57384,2025-03-21,18:55,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash
TXN-57287,2025-03-21,18:56,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57274,2025-03-21,18:58,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash
TXN-57376,2025-03-21,19:05,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57342,2025-03-21,19:14,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57303,2025-03-21,19:17,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57367,2025-03-21,19:18,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-57268,2025-03-21,19:29,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash
TXN-57352,2025-03-21,19:33,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57322,2025-03-21,19:39,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57331,2025-03-21,19:40,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,Cash
TXN-57333,2025-03-21,19:47,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-57381,2025-03-21,19:51,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash
TXN-57307,2025-03-21,19:54,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,QR
TXN-57321,2025-03-21,19:57,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57351,2025-03-21,20:01,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-57283,2025-03-21,20:03,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR
TXN-57324,2025-03-21,20:03,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash
TXN-57335,2025-03-21,20:04,Puncak Alam,Milk-based,Caramel Macchiato,3,13.0,39.0,QR
TXN-57325,2025-03-21,20:09,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57364,2025-03-21,20:16,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-57267,2025-03-21,20:19,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-57254,2025-03-21,20:32,Putrajaya,Milk-based,Mocha,2,12.0,24.0,QR
TXN-57337,2025-03-21,20:45,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-57312,2025-03-21,20:54,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57419,2025-03-22,09:06,Putrajaya,Milk-based,Caramel Macchiato,3,13.0,39.0,Cash
TXN-57459,2025-03-22,09:20,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57430,2025-03-22,09:26,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-57406,2025-03-22,09:28,Putrajaya,Milk-based,Cappuccino,3,11.0,33.0,Cash
TXN-57448,2025-03-22,09:29,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57524,2025-03-22,09:30,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57395,2025-03-22,09:34,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-57423,2025-03-22,09:37,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-57433,2025-03-22,09:37,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR
TXN-57460,2025-03-22,09:38,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57480,2025-03-22,09:39,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-57464,2025-03-22,09:43,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-57444,2025-03-22,09:52,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,QR
TXN-57398,2025-03-22,09:56,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57502,2025-03-22,10:00,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57424,2025-03-22,10:02,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-57514,2025-03-22,10:18,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57508,2025-03-22,10:19,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57482,2025-03-22,10:30,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57478,2025-03-22,10:31,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,Cash
TXN-57426,2025-03-22,10:34,Putrajaya,Milk-based,Mocha,2,12.0,24.0,Cash
TXN-57442,2025-03-22,10:46,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57479,2025-03-22,10:53,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,Cash
TXN-57500,2025-03-22,10:54,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash
TXN-57476,2025-03-22,11:04,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57523,2025-03-22,11:23,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57439,2025-03-22,11:32,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57469,2025-03-22,11:38,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-57431,2025-03-22,11:39,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57440,2025-03-22,11:47,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57453,2025-03-22,11:47,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57489,2025-03-22,12:14,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,QR
TXN-57499,2025-03-22,12:21,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57485,2025-03-22,12:22,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-57441,2025-03-22,12:25,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57517,2025-03-22,12:31,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-57399,2025-03-22,12:34,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-57415,2025-03-22,12:34,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash
TXN-57488,2025-03-22,12:51,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57411,2025-03-22,12:53,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57446,2025-03-22,12:58,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57520,2025-03-22,12:59,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-57447,2025-03-22,13:01,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-57409,2025-03-22,13:08,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57438,2025-03-22,13:17,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57397,2025-03-22,13:22,Putrajaya,Espresso-based,Americano,4,9.0,36.0,Cash
TXN-57405,2025-03-22,13:23,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR
TXN-57449,2025-03-22,13:26,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-57404,2025-03-22,13:34,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57418,2025-03-22,13:40,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57394,2025-03-22,13:55,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-57484,2025-03-22,13:56,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57454,2025-03-22,13:58,Putrajaya,Espresso-based,Espresso,3,7.0,21.0,QR
TXN-57421,2025-03-22,14:00,Putrajaya,Espresso-based,Americano,2,9.0,18.0,Cash
TXN-57515,2025-03-22,14:15,Puncak Alam,Espresso-based,Espresso,4,7.0,28.0,QR
TXN-57471,2025-03-22,14:21,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57402,2025-03-22,14:23,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-57473,2025-03-22,14:23,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-57503,2025-03-22,14:23,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR
TXN-57422,2025-03-22,14:34,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57408,2025-03-22,14:39,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57457,2025-03-22,14:47,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57495,2025-03-22,14:50,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,QR
TXN-57435,2025-03-22,14:56,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57429,2025-03-22,15:00,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-57505,2025-03-22,15:07,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57519,2025-03-22,15:14,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57417,2025-03-22,15:22,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,Cash
TXN-57511,2025-03-22,15:25,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-57516,2025-03-22,15:26,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-57496,2025-03-22,15:27,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-57510,2025-03-22,15:33,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-57432,2025-03-22,15:34,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,Cash
TXN-57472,2025-03-22,15:37,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-57527,2025-03-22,15:39,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-57414,2025-03-22,15:44,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57463,2025-03-22,15:52,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-57451,2025-03-22,16:10,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash
TXN-57465,2025-03-22,16:16,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-57501,2025-03-22,16:27,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,4,14.0,56.0,Cash
TXN-57491,2025-03-22,16:35,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR
TXN-57483,2025-03-22,16:40,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-57401,2025-03-22,16:53,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57512,2025-03-22,17:05,Puncak Alam,Milk-based,Latte,3,11.0,33.0,QR
TXN-57462,2025-03-22,17:08,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-57518,2025-03-22,17:10,Puncak Alam,Espresso-based,Americano,4,9.0,36.0,QR
TXN-57509,2025-03-22,17:18,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR
TXN-57507,2025-03-22,17:39,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57481,2025-03-22,17:50,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57437,2025-03-22,17:52,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57443,2025-03-22,17:52,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-57525,2025-03-22,18:04,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-57521,2025-03-22,18:07,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-57492,2025-03-22,18:08,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,QR
TXN-57494,2025-03-22,18:11,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-57474,2025-03-22,18:13,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-57493,2025-03-22,18:14,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR
TXN-57456,2025-03-22,18:17,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57427,2025-03-22,18:23,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-57450,2025-03-22,18:23,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57436,2025-03-22,18:36,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR
TXN-57434,2025-03-22,18:44,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57467,2025-03-22,18:44,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-57403,2025-03-22,18:48,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57490,2025-03-22,18:50,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57513,2025-03-22,18:51,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57413,2025-03-22,18:53,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57412,2025-03-22,18:57,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-57458,2025-03-22,19:01,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-57407,2025-03-22,19:05,Putrajaya,Milk-based,Latte,2,11.0,22.0,Cash
TXN-57468,2025-03-22,19:11,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-57420,2025-03-22,19:15,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash
TXN-57504,2025-03-22,19:19,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57486,2025-03-22,19:21,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57452,2025-03-22,19:23,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash
TXN-57506,2025-03-22,19:23,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-57526,2025-03-22,19:26,Puncak Alam,Espresso-based,Americano,3,9.0,27.0,QR
TXN-57466,2025-03-22,19:40,Puncak Alam,Milk-based,Caramel Macchiato,4,13.0,52.0,QR
TXN-57522,2025-03-22,19:40,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57445,2025-03-22,19:41,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57497,2025-03-22,19:42,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR
TXN-57428,2025-03-22,19:45,Putrajaya,Milk-based,Mocha,2,12.0,24.0,Cash
TXN-57470,2025-03-22,19:45,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57416,2025-03-22,19:53,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57425,2025-03-22,19:53,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57410,2025-03-22,19:58,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,Cash
TXN-57455,2025-03-22,20:09,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57475,2025-03-22,20:09,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-57498,2025-03-22,20:15,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR
TXN-57477,2025-03-22,20:18,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR
TXN-57487,2025-03-22,20:19,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57396,2025-03-22,20:33,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-57400,2025-03-22,20:53,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57461,2025-03-22,20:55,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-57576,2025-03-24,09:08,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-57530,2025-03-24,09:23,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57590,2025-03-24,09:42,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-57601,2025-03-24,09:44,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-57604,2025-03-24,09:49,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR
TXN-57536,2025-03-24,09:50,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR
TXN-57586,2025-03-24,09:55,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR
TXN-57608,2025-03-24,10:05,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash
TXN-57563,2025-03-24,10:26,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-57610,2025-03-24,10:27,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-57564,2025-03-24,10:28,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-57574,2025-03-24,10:30,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-57561,2025-03-24,10:42,Putrajaya,Milk-based,Mocha,3,12.0,36.0,Cash
TXN-57577,2025-03-24,10:50,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-57534,2025-03-24,10:54,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-57580,2025-03-24,11:08,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
